artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Van Halen,Runnin' with the Devil,46FW5ZZ6fOF1WpMTEOVEHX,40,0.0206,0.432,216733,0.88,0.000191,1,0.185,-5.769,0,0.0656,95.59,4,0.527
Café Tacvba,Chilanga banda,6004tMws4nCQqtGBaInsF0,53,0.14,0.66,212067,0.607,0.0,8,0.279,-8.168,1,0.157,183.917,4,0.425
Enigma,The Child In Us,6bl2cA03RSC3uodBpq66Jt,47,0.17,0.488,306067,0.708,0.272,9,0.222,-11.577,1,0.0407,90.051,4,0.431
Whitney Houston,Step by Step,5dEBcymDDG9TUjJnAouOPp,47,0.0797,0.752,252533,0.79,5.78e-05,2,0.284,-8.648,1,0.0507,115.976,4,0.202
Los Rodriguez,Sin documentos,6mOZfn6CVXsX1Tt0l3thm3,60,0.565,0.387,285093,0.972,4.83e-06,7,0.0921,-2.84,0,0.101,192.392,4,0.839
R. Kelly,I'm Your Angel (with Céline Dion),0QWFiyhOqFu9RP8qzP6z5L,45,0.669,0.62,332067,0.504,0.0,0,0.11,-7.26,1,0.0301,112.681,4,0.266
Toto,Georgy Porgy (feat. Cheryl Lynn) - Disco Version,2zgVJFC1zMX552Ein72J81,40,0.133,0.786,305893,0.653,0.00181,4,0.0518,-13.21,0,0.0808,97.496,4,0.948
Orbital,The Box - Part 2,1kV6GsEtVGmPehcGpmYtnr,45,0.0075,0.603,359586,0.72,0.936,9,0.096,-12.956,0,0.0295,140.991,4,0.66
The Cranberries,Salvation,1ayRJ4dlr48VJ3FK6uPq2i,47,0.000553,0.341,142907,0.977,1.41e-05,10,0.317,-4.525,1,0.0861,169.082,4,0.889
Beres Hammond,Tempted to Touch,38C9VXEVTJax8uyJz0txpy,41,0.000737,0.739,228267,0.566,0.000598,0,0.0298,-12.612,1,0.0669,82.23,4,0.655
Nick Cave & The Bad Seeds,Where the Wild Roses Grow - 2011 Remastered Version,3OwtuzRo8mc7lgsBau9MWk,55,0.378,0.336,237080,0.47,0.00332,7,0.0953,-10.541,0,0.0319,154.649,3,0.163
Neil Diamond,Beautiful Noise,3twVQ7o8aw8SmAwqMcm1fZ,49,0.119,0.525,193333,0.346,0.0,7,0.152,-15.218,1,0.0287,127.078,4,0.729
Pancho Barraza,Mi Amor Y Mi Agonia,5KT7AgfvGHYRZ32wIuauBP,43,0.325,0.551,171410,0.448,4.03e-06,9,0.437,-10.584,0,0.0365,168.661,4,0.892
Cuisillos De Arturo Macias,Por Que No Me Escuchas,1sfp8TBKoC7Yi0RTB8iStx,41,0.825,0.525,157872,0.438,0.000776,3,0.129,-8.744,1,0.0254,107.077,4,0.447
Garmarna,Herr Mannelig,2ovD5JwItQasZDVBJgarfK,47,0.319,0.452,382427,0.309,0.00066,7,0.119,-13.35,0,0.025,79.093,4,0.0625
Ornella Vanoni,L'appuntamento,5PnEkOUOFnk0wMI71JwddQ,49,0.82,0.406,274000,0.371,6.4e-06,7,0.264,-10.507,1,0.0296,112.119,4,0.719
Fun Lovin' Criminals,Scooby Snacks,0AwxXvGoYpioYfJeafgvTD,50,0.0139,0.76,184000,0.577,0.0306,2,0.0745,-7.899,1,0.0339,104.61,4,0.293
Eddie Santiago,Tú Me Haces Falta,36831vgWmRrE5GaiwgjIwJ,43,0.211,0.641,281640,0.763,0.000113,2,0.212,-7.218,1,0.0313,161.799,4,0.916
Rod Stewart,Downtown Train,5XJzh2c0roCc6GDs8PrILx,47,0.0878,0.527,279413,0.584,0.000103,10,0.117,-7.965,1,0.0314,114.941,4,0.271
Soda Stereo,Un Misil En Mi Placard - MTV Unplugged,7IJC1qatyg2t8SZiwJRvID,59,0.00223,0.502,274587,0.784,0.00105,11,0.907,-7.707,0,0.0243,95.966,4,0.613
Pet Shop Boys,Se a Vida E (That's the Way Life Is) - 2018 Remaster,18fr7t1FKDUiOg8DXxiZwL,53,0.151,0.521,241640,0.838,0.0,9,0.0834,-7.602,1,0.0727,92.861,4,0.59
The Irish Rovers,Star Of The County Down,20rSQWz7sHkt7F4LiUK5h0,43,0.451,0.697,164960,0.656,0.0,7,0.274,-9.896,0,0.0322,104.385,4,0.903
Bobby Pulido,Enseñame,0IHrQNuGVj2c3dBwyw2lNC,42,0.389,0.516,189440,0.628,0.0,7,0.078,-3.528,1,0.0311,176.093,4,0.622
Leo Sayer,When I Need You - Remastered,0DM5LkIfpRZFD8EK5So5sp,51,0.724,0.605,251733,0.197,3.87e-06,1,0.223,-16.459,1,0.0403,109.764,3,0.171
Oscar D'León,Detalles,0o0c343C9e9QD8i2He4yWB,47,0.229,0.725,279998,0.678,2.65e-05,4,0.13,-6.373,1,0.0479,175.996,4,0.961
Neneh Cherry,Woman,1eOCyaSRBdFGofbLYjgGM2,55,0.0901,0.542,270400,0.54,0.0346,3,0.198,-8.888,0,0.0261,136.022,4,0.33
Whitney Houston,I Love The Lord,2xrXUa8o1JJtz8nobY2UsY,37,0.714,0.249,296373,0.283,7.09e-06,1,0.113,-10.172,1,0.0305,101.17,4,0.0869
Billie Holiday,You Go to My Head - Take 1,0JmzzjoM5HWgdEQxe58jNf,42,0.976,0.594,169333,0.156,2.3e-05,10,0.366,-15.65,1,0.0411,91.644,3,0.348
Pearl Jam,Who You Are,2Avh5LgyS4UCeYbzmgiSg9,44,0.0301,0.427,230133,0.884,0.211,4,0.109,-8.631,1,0.0905,176.563,3,0.623
Marcos Vidal,Cara a Cara,0Wjk3KuPXASz4XQnyS2jVu,47,0.855,0.323,340552,0.187,3.64e-06,3,0.13,-12.972,1,0.032,111.557,4,0.143
Rod Stewart,For the First Time,1R9J6Lscr2ijqarEAAVNqx,50,0.797,0.671,241667,0.248,9.9e-06,10,0.124,-12.177,1,0.0322,120.093,4,0.214
Paradisio,Bailando - Video Edit,7cG3wfohoNDSp2M8FWrgTg,56,0.0941,0.649,229627,0.955,0.00899,8,0.108,-7.817,0,0.0388,132.993,4,0.83
Men At Work,Overkill,0YYw4TXq8oteV3R7UD3JCF,45,0.0192,0.66,223373,0.765,0.0,1,0.136,-5.229,0,0.0281,139.455,4,0.566
Orbital,"The Box, Pt. 1",5TbwZ0OSuU1fGtQ8aTgiZP,42,0.226,0.672,388200,0.216,0.877,7,0.0852,-20.309,1,0.0367,141.002,4,0.268
Ana Gabriel,No Te Hago Falta,6wwlTwsmum6s8nHDR2q7QQ,48,0.452,0.455,298760,0.443,0.0,0,0.0579,-8.361,1,0.0395,95.852,4,0.248
Bad Religion,Punk Rock Song,5ACDC1gxAUXYDWherVKOiX,47,0.000215,0.318,147173,0.984,0.000244,1,0.386,-4.673,0,0.0806,177.229,4,0.716
Pancho Barraza,Adios Mi Vida,77noaHNZe8NHWWKeFwjfLe,40,0.29,0.519,209374,0.452,0.0,8,0.174,-9.196,1,0.0363,156.571,4,0.835
Grupo Mania,Que Loco,7jPaL6hHgmCPT7ylJRluUM,38,0.448,0.858,211800,0.908,0.0117,5,0.0387,-5.432,0,0.041,120.177,4,0.961
Los Tigres Del Norte,No Pude Enamorarme Mas,6EAKWJ5K0SY0gsJF3u0yy4,43,0.232,0.654,214427,0.487,0.0,10,0.0842,-11.029,1,0.0312,99.596,4,0.731
Patrick Street,Music For A Found Harmonium,5vKaYFrSdHcFYsSz9gaDQg,39,0.791,0.618,163573,0.519,0.963,2,0.114,-12.72,1,0.0422,113.728,4,0.863
Nancy Sinatra,Wait 'Till You See Him,3UiVOSQ8iFw8xIdaogXsSe,42,0.929,0.35,126360,0.235,8.86e-05,5,0.104,-10.824,0,0.0299,100.81,4,0.126
Sodom,Agent Orange,0CDHN3Wk8JY0p5myySB0mS,44,9.47e-06,0.225,364627,0.939,0.762,4,0.384,-11.81,0,0.0596,113.533,4,0.225
Pearl Jam,Red Mosquito,53W0AL4qdOb5IpCxJM4AdE,44,0.25,0.17,242733,0.738,0.000906,5,0.15,-6.678,1,0.0517,173.28,3,0.352
Le Click,Tonight Is the Night,0szxZG3QmQpMxrzmOjfDlm,43,0.00495,0.846,233467,0.72,1.69e-05,11,0.329,-7.096,0,0.0506,133.657,4,0.864
Phil Collins,Dance into the Light - 2016 Remaster,6JRBGmf5T7QjFQPWTwBdbs,47,0.0252,0.612,264827,0.84,0.00262,7,0.042,-5.342,1,0.0422,87.862,3,0.907
Los Temerarios,No Dejo De Amarte,6eEzI5OarCjup6Fegaw9Oi,39,0.597,0.723,169133,0.558,0.000148,2,0.13,-9.023,1,0.0348,91.36,4,0.804
Pearl Jam,Sometimes,0aQSnPenkOc20UTX9RMH60,45,0.75,0.633,161533,0.197,0.00151,0,0.12,-14.45,1,0.0298,103.38,4,0.0622
Cuisillos De Arturo Macias,Mi Mejor Amiga,6QdMjE5kBaeynlgjXmuDqD,39,0.68,0.386,178027,0.514,0.000194,0,0.373,-9.017,1,0.0433,174.204,4,0.627
Spice Girls,If U Can't Dance,6bh25NILjNfJnIvGRT2emC,46,0.0606,0.7,228533,0.786,1.19e-05,11,0.069,-8.621,0,0.14,103.783,4,0.536
Faith Evans,Kissing You,4F4zcWoKaZ7iFsdAbSJ84K,36,0.313,0.622,202215,0.358,0.00169,11,0.128,-11.212,1,0.0273,108.565,4,0.174
Pedro Infante,Cuándo sale la luna,7CLge2qFvAzm9hvgSlKd1z,47,0.942,0.419,207360,0.169,1.8e-06,7,0.138,-10.336,0,0.0638,66.674,4,0.263
D.L.G.,No Morirá - No Matter What,4kWiuee1G91YS3QZJPTq4A,47,0.221,0.594,270653,0.916,3.6e-06,9,0.107,-4.703,1,0.0784,166.471,4,0.964
Charles Aznavour,She - Tous les visages de l’amour,2OxkfL5jW8bvYTCNDLlRSY,55,0.223,0.348,153067,0.393,0.0,1,0.151,-9.787,1,0.03,132.069,4,0.357
The Emotions,Flowers,3zJ7TxGvfjwwyyWwqkd48n,37,0.703,0.711,268027,0.369,0.00315,1,0.172,-16.261,1,0.0471,110.196,4,0.91
"Lee ""Scratch"" Perry",Disco Devil,6vX22fwRmM4bI0WpWtAvuJ,45,0.0785,0.682,471827,0.726,0.000336,0,0.386,-8.754,1,0.261,77.865,4,0.515
Grupo Mojado,El Amor Más Fiel,36gqDfBOMGhUzWMYZsrjCq,38,0.0294,0.659,184520,0.426,4.87e-05,4,0.312,-14.718,1,0.0694,164.983,4,0.823
Paul Brandt,I Do,5x1LJjXKVbaM3tkuuaiCPO,37,0.671,0.546,220107,0.383,0.0,3,0.0702,-10.518,1,0.0272,73.375,4,0.324
Pancho Barraza,Ojos De Cielo,0P38IDa8TtPXeIOGwxfRGz,39,0.332,0.717,178933,0.409,3.52e-06,3,0.15,-11.881,1,0.0345,97.437,3,0.935
Ernest Ranglin,Surfin',7k7syXYFuHNfY06Z2rftoh,45,0.13,0.752,343600,0.244,0.591,0,0.107,-17.905,0,0.0807,139.875,4,0.923
Olga Tanon,Mi Eterno Amor Secreto,3rs5YnSBJxTlJRAeNbzEuh,40,0.262,0.619,311333,0.473,2.94e-06,5,0.0573,-8.736,1,0.0265,116.895,3,0.413
Eric Benét,Femininity,1NyMdeeVDYizUcXHConsq6,35,0.102,0.677,288600,0.63,0.0,6,0.0554,-4.778,1,0.05,72.954,4,0.625
Kruder & Dorfmeister,Black Baby (DJ-KiCKS),3xIG6Jdl7NHqyBc7YpXl6g,44,0.12,0.585,380787,0.545,0.856,6,0.353,-14.796,0,0.0931,167.858,4,0.652
Aaron Y Su Grupo Ilusion,No Voy A Llorar,2hlpyDeBu0KnJHv5dqHvgh,43,0.114,0.491,283227,0.79,0.0,8,0.0597,-5.337,1,0.0673,151.884,4,0.838
Jamiroquai,Alright - Remastered,0cL0AarTZtfSt5Tc3a2ZDN,48,0.174,0.815,263920,0.875,0.048,7,0.136,-7.822,0,0.0598,105.805,4,0.733
Olaga Tanon,¡Basta Ya!,2lobDVSXOHwlrs9sQ2E46Q,43,0.204,0.527,263760,0.614,0.0,2,0.0788,-7.903,1,0.0333,149.992,4,0.482
Cuisillos De Arturo Macias,Batelo Morena,4pdQqBBcxoBLboo62O4F3R,39,0.573,0.601,181301,0.764,8.97e-06,3,0.136,-8.189,1,0.0448,156.297,4,0.971
R. Kelly,If I Could Turn Back the Hands of Time,7tNU9Ax7hzHA4nzo57aZb3,41,0.677,0.505,378573,0.411,1.23e-05,8,0.0605,-8.273,1,0.0255,80.948,3,0.124
Yolanda Del Rio,Tus Maletas En La Puerta,2aZhicClWLsJFQSkbLFMbL,40,0.723,0.43,151040,0.45,0.0033,2,0.355,-9.172,1,0.0523,166.211,3,0.764
James Brown,I Got Ants In My Pants (And I Want To Dance),4K9Qgsp2HpLcVChiCeaBl8,43,0.0372,0.891,446093,0.503,0.000964,10,0.0991,-12.084,1,0.0892,107.809,4,0.747
Kenny G,The Moment,2YpjoEkXlkT5TBM2T7Hzkh,43,0.64,0.265,361467,0.31,0.00349,10,0.185,-12.247,1,0.0359,181.174,4,0.194
Ana Gabriel,Eres Todo en Mi (You're My Everything),26N4opVvRLaaCq61NkZeD2,46,0.561,0.401,310173,0.456,2.59e-06,0,0.0341,-9.584,0,0.0433,156.309,4,0.302
Pancho Barraza,Cuenta Conmigo,4Gp3GSGFBPGyQGRfDTuxRM,39,0.201,0.698,216828,0.514,0.0,1,0.117,-10.015,1,0.0358,144.436,4,0.966
Captain Jack,Captain Jack - Short Mix,2L5FEDC0MU2a6OEkLjByEd,57,0.0726,0.667,248533,0.999,4.15e-05,1,0.238,-4.375,0,0.0828,149.875,4,0.566
Cardenales De Nuevo León,Y Como Es El,1pQPpSRZ0cUYX0tsZNSBwz,42,0.174,0.459,174480,0.614,0.0,9,0.121,-7.941,1,0.165,202.284,4,0.84
Spice Girls,Love Thing,61PwiYyJhF1HLi0OXomzQE,45,0.0263,0.8,218573,0.743,0.0,2,0.0698,-7.931,1,0.0519,110.059,4,0.76
Millencolin,Bullion,3gooDJFGBLgQO9OOmYeB7s,43,0.000138,0.262,120867,0.972,0.000893,2,0.0605,-7.509,1,0.185,151.652,4,0.236
Baby Rasta,Tengo Una Punto 40,250EHOSNKxP4J9CbC1DN9k,41,0.0602,0.769,157129,0.904,5.03e-06,11,0.116,-6.785,0,0.2,108.237,4,0.402
Paul Hardcastle,19,5fVFdkU5U6ULjXgwm5q89Q,44,0.00281,0.753,210853,0.897,0.73,11,0.351,-8.54,1,0.073,117.937,4,0.937
Spice Girls,Last Time Lover,5SAGopoaraFmLS08bNjLxB,43,0.00738,0.721,251533,0.669,0.733,8,0.0762,-7.791,0,0.0488,88.115,4,0.95
Grupo Mania,Me Miras y Te Miro,1mEzt9vn6ROvC2xCYaAdBQ,37,0.487,0.729,294120,0.88,0.0237,7,0.207,-3.653,1,0.0357,126.206,4,0.955
Kirk Franklin,Now Behold the Lamb,77aKjAafF8qar9i3d6F84P,35,0.446,0.287,418707,0.544,0.0,5,0.127,-6.775,1,0.0405,164.181,4,0.294
Café Tacvba,Una mañana - Unplugged,0aDd0096feHh3zpcGgQY7n,49,0.336,0.641,202507,0.715,0.00505,2,0.694,-9.17,0,0.0469,116.406,4,0.675
Kenny G,That Somebody Was You (with Toni Braxton),3xLKkJUafOtel0oe25XABQ,41,0.308,0.594,302267,0.367,0.0,8,0.0392,-13.897,1,0.0659,98.985,4,0.235
Placebo,Nancy Boy,1ZOeXUr9ieWw80zs1T6pkp,50,0.000181,0.391,210933,0.958,0.000899,10,0.122,-5.494,1,0.0832,89.88,4,0.326
Rod Stewart,I Don't Want to Talk About It,6OPi0rUWmRWJhe1BjeOlJb,50,0.413,0.477,290040,0.452,0.000133,10,0.258,-10.682,1,0.0285,135.142,4,0.351
Soda Stereo,Entre Canibales - MTV Unplugged,060aWWmC9CrLqbhzHQifQf,55,0.018,0.634,294147,0.677,0.0154,4,0.946,-7.149,0,0.0278,110.919,4,0.535
Spice Girls,Something Kinda Funny,6qL8tweXFMqztcMwNB4r7y,44,0.00821,0.691,245027,0.587,0.138,4,0.071,-8.423,0,0.029,102.011,4,0.759
R. Kelly,Home Alone (feat. Keith Murray),4UDQEazTqhCICqssWtMZEO,41,0.0447,0.887,299560,0.643,0.0,4,0.132,-2.578,0,0.214,99.533,4,0.513
Toni Braxton,I Don't Want To,6Ubm7YSji08mv1gmRE1Ciy,40,0.288,0.715,257200,0.398,0.0,1,0.0692,-7.632,1,0.0274,120.084,4,0.29
Manic Street Preachers,A Design for Life - Remastered,0uJyE3M3ecGZgzltsQKs3a,53,0.000827,0.184,257640,0.841,4.34e-05,0,0.0422,-4.723,1,0.0468,88.225,4,0.348
Sepultura,Attitude,1k5Jr3Ir3tXJLrI5ZsJ0fo,43,0.00141,0.475,255400,0.942,0.0797,1,0.0939,-4.287,0,0.139,80.356,4,0.178
Blackstreet,Let's Stay In Love,2DLMlRfjqedEy9qEm7qB63,35,0.337,0.671,254507,0.471,0.0,0,0.15,-6.928,1,0.0669,58.54,4,0.371
Rod Stewart,When I Need You,3XgIjwbYETc4QaijTq41lc,48,0.576,0.399,290533,0.31,0.0,10,0.11,-11.403,0,0.0393,114.184,3,0.195
Luther Vandross,Your Secret Love,56JRqiQ6QRaehxkG8852pL,36,0.191,0.658,252600,0.688,1.33e-06,5,0.173,-7.049,0,0.0297,143.783,4,0.424
Burzum,Jesus' Tod,2XHG1C3ksw9EAclBFDYZ2M,42,1.34e-06,0.285,519293,0.93,0.988,0,0.518,-7.939,1,0.0752,80.436,4,0.0341
Renan Carias,Hombres de Valor,0zNwTQC2Y5MtvspKwPZ9mf,39,0.479,0.552,287115,0.483,0.0,9,0.12,-10.647,1,0.0367,134.98,4,0.394
Luis Miguel,Sueña,7e3mCGbRFSsYmnGuQf9rMk,51,0.542,0.2,256120,0.628,0.0,6,0.144,-5.263,0,0.034,167.385,3,0.132
Joni Mitchell,Urge for Going,6DWrIR5yIbe95e3lZDiuDD,39,0.94,0.638,308013,0.185,0.0,5,0.11,-13.233,1,0.033,115.07,4,0.465
Alejandra Guzman,Cuidado Con El Corazon,5yGv804W8sbBldAwOhv51O,50,0.3,0.579,212440,0.456,0.0,7,0.32,-12.336,1,0.0283,141.215,4,0.511
Robert Miles,Children - Full Length,4d6HyxARNCeUEw3sDntLb5,45,0.00158,0.621,453400,0.648,0.824,0,0.0532,-11.787,1,0.0358,137.07,4,0.213
Antonio Aguilar,Por Esa Calle Vive,2MoYNOj74NgG6QMvwKTZjA,38,0.056,0.581,183252,0.476,4.65e-06,5,0.0837,-6.862,1,0.035,123.258,4,0.745
South Border,Love of My Life - Multiplex Karaoke,3EdBq6AJ190RVcq4icTHtS,47,0.315,0.626,391573,0.487,0.0,5,0.252,-6.817,1,0.0378,132.185,4,0.149
D.L.G.,Volvere,1TpvuIgPGer8UBRMDx5Bmy,43,0.272,0.699,289787,0.721,9.01e-06,1,0.28,-5.635,1,0.0379,99.741,4,0.604
Amistades Peligrosas,Me quedaré solo,4I3rLiNr4xgRT5dRpFOltS,52,0.157,0.735,261933,0.831,0.0,1,0.122,-6.647,0,0.0464,98.142,4,0.87
20 Fingers,Lick It - 20 Fingers Radio Mix,2828IPGCeOSUFmh1zpKK4U,46,0.000273,0.809,215093,0.876,0.642,0,0.189,-7.681,1,0.0478,126.964,4,0.757
The Cranberries,Free To Decide,42e1QfTyPYWuoddr0ghc0i,44,0.00651,0.372,265067,0.763,4.44e-06,7,0.0839,-5.692,1,0.033,117.581,4,0.353
Chicho Severino,Millonario y Que ?,4fW0rZhvwOzwW0UfPO6Lbp,37,0.507,0.753,321776,0.454,0.0,1,0.164,-9.502,0,0.0466,126.256,4,0.819
Nick Cave & The Bad Seeds,Henry Lee (feat. PJ Harvey) - 2011 Remastered Version,04e1VQ69ll2TR5Jp8F2n5B,47,0.822,0.319,238187,0.309,2.26e-06,9,0.0893,-11.944,0,0.0257,143.075,3,0.339
Diego Torres,Penelope,7imPloXAqWjd1UdUdJEAXF,48,0.238,0.636,319067,0.407,0.0,9,0.0755,-9.829,1,0.0277,99.019,4,0.391
Sarah Brightman,Time To Say Goodbye (Con Te Partirò),3VAICuY2ax2yCLT7EhNeZE,39,0.876,0.237,245627,0.476,0.00217,7,0.0962,-6.96,1,0.0326,105.54,4,0.391
Oscar D'León,Sigue Tu Camino,0JLyrY2bji3I4uYF6gPI99,40,0.645,0.735,229100,0.573,0.000433,2,0.161,-8.346,1,0.0405,105.686,4,0.895
Gilberto Santa Rosa,Yo No Te Pido,1ykmvt3x1ah7eLuR7zYZ7b,41,0.616,0.77,279493,0.735,0.000118,3,0.198,-6.85,1,0.0331,95.291,4,0.939
Iced Earth,I Died For You,03rHMIaoIsrQ3Elkp0KLUk,45,0.00233,0.494,227840,0.834,0.00495,10,0.0836,-7.788,0,0.0475,113.261,4,0.214
Los Del Rio,Macarena - River Re-Mix,5v2HaVFTu9pFOXtD907W1R,42,0.217,0.761,303578,0.941,0.0,8,0.0866,-5.498,0,0.0526,103.214,4,0.959
Toni Braxton,There's No Me Without You,1F5omVY4qPwQrBKXCKkGb2,37,0.408,0.707,259200,0.619,0.000751,9,0.65,-7.683,0,0.0247,91.873,4,0.462
Jorge Dominguez y su Grupo Super Class,Por ella,55uP9IMPlahVvY1nKJZFqU,37,0.154,0.761,200427,0.482,0.0,7,0.199,-11.274,1,0.0801,93.104,4,0.84
Sting,The Hounds Of Winter,1enRzxiXZp8fQcYsuLCt4D,43,0.364,0.595,327467,0.375,0.0152,6,0.358,-9.921,0,0.0251,77.105,4,0.38
Binomio de Oro de América,Como Te Olvido,2hYJG9xfiIHtbHLodOrwzu,47,0.387,0.691,290733,0.546,0.0,5,0.0948,-8.87,1,0.0828,136.317,4,0.94
Fobia,Hipnotízame,7qHyrmULvIEtblpdClGzPi,51,0.274,0.479,207600,0.45,2.48e-06,7,0.292,-10.71,1,0.0313,119.982,4,0.311
Hillsong Worship,The Power of Your Love - Live,7cxJYR854kSbX8g4QFUU12,43,0.0431,0.454,302093,0.396,1.83e-05,7,0.645,-11.462,1,0.0242,80.784,4,0.255
Men At Work,Be Good Johnny,11Hzn4toShJ4U57Jrj4H0y,39,0.0788,0.596,213573,0.827,0.00699,7,0.122,-6.037,1,0.0736,151.588,4,0.508
Alamid,Your Love,6hjkBfeoD25HahiFrQFTi3,38,0.399,0.353,328667,0.357,0.0,7,0.0845,-13.899,1,0.0391,76.574,4,0.235
Joaquín Sabina,Contigo,5yIVcrwQXdIlDgTMc8pa6z,56,0.0309,0.49,279267,0.418,2.02e-05,2,0.0615,-10.773,1,0.0572,98.507,4,0.226
South Border,Kahit Kailan - Multiplex Karaoke,0fANuI8483AKyup2bVWZOm,46,0.36,0.343,343400,0.182,0.0,9,0.349,-13.756,1,0.0313,116.016,4,0.0755
Eddie Cochran,C’Mon Everybody,7Lfp7FsKI4buEJYbMlt7QU,42,0.134,0.633,116560,0.699,0.000146,3,0.126,-10.612,1,0.0429,175.302,4,0.909
Dimension Latina,Sigue Tu Camino,6K60uL5wHxDSqKgzScPzAn,41,0.675,0.761,231944,0.62,7.2e-05,2,0.112,-6.188,1,0.0415,105.548,4,0.92
Eros Ramazzotti,Più bella cosa,0KligwQn4Iy344p2Q5m6k6,47,0.0524,0.691,265027,0.76,0.0,8,0.217,-6.82,1,0.0262,110.008,4,0.639
Kenny G,How Could an Angel Break My Heart (with Toni Braxton),4X3y3QTcFefiXmcxGrJQZr,39,0.304,0.434,260040,0.36,0.0,5,0.0967,-9.781,1,0.0311,82.113,4,0.122
Jaya,Dahil Tanging Ikaw,5fHBFjoGEMjDdKp1PjkXsu,46,0.265,0.767,236107,0.286,0.0,3,0.0709,-16.957,0,0.0392,81.906,4,0.577
Opeth,To Bid You Farewell,7zUf7gPC7vYpVuN9pNuXRj,44,0.449,0.521,654413,0.319,0.446,2,0.155,-11.917,1,0.0292,75.112,4,0.196
Ronan Hardiman,Lord Of The Dance,3xPWWjZoZiaPhWwNh9Joes,42,0.371,0.301,287667,0.534,0.569,2,0.0689,-12.817,1,0.0423,124.457,4,0.294
La Bouche,Tonight Is The Night - Le Click - Dance Mix -,0oksV4blK63iagpfT227PL,42,0.000171,0.811,389840,0.769,0.0011,7,0.25,-5.837,1,0.0399,133.627,4,0.595
The Lightning Seeds,You Showed Me,1UzFbCTFTZsHKnkdPgHZ4g,40,0.0142,0.599,248307,0.754,0.303,0,0.0703,-6.498,0,0.0295,176.603,4,0.732
George Michael,You Have Been Loved,1W19bowAmX4WJusclbWIbM,46,0.243,0.605,330800,0.243,0.0712,4,0.113,-15.602,0,0.028,136.79,4,0.161
George Michael,Spinning the Wheel,4V4Ur4PJskr5vR2ek8VHWw,46,0.103,0.682,381627,0.444,3.93e-05,6,0.0982,-11.141,0,0.0692,150.282,4,0.434
Lucky Ali,O Sanam,5oYRr51VatOtkFeEOursuZ,45,0.409,0.76,223028,0.555,0.213,7,0.0822,-10.165,1,0.0465,98.063,4,0.52
Enigma,Why!...,0J0ZKb0gHNVIITfF8kZW4S,41,0.206,0.58,299373,0.637,0.139,4,0.128,-10.281,0,0.0434,81.981,4,0.304
Richie Jen,心太軟,3nlN7Yt8JOLE9WJDh767fZ,43,0.0792,0.703,350400,0.551,0.0,8,0.197,-6.452,1,0.0269,92.298,4,0.423
Enigma,Shadows In Silence,2wVM6KIEE3m6nlH8ftyQzH,39,0.549,0.541,261200,0.467,0.964,7,0.131,-16.06,0,0.0294,139.998,4,0.464
Jennifer Love Hewitt,No Ordinary Love,0qKKE7sLRt9jqG0b04w7Es,45,0.492,0.614,245400,0.474,0.0,7,0.0877,-9.007,1,0.033,120.085,4,0.206
Jamiroquai,Travelling Without Moving - Remastered,2BCkSCoBOgHKP75S0gbatn,45,0.0179,0.67,220080,0.96,0.64,1,0.122,-9.371,0,0.0596,126.312,4,0.605
The Mahones,Paint the Town Red,6VEg22DAHZ3bVoLN0fgOFv,39,0.0394,0.534,204507,0.791,0.0044,7,0.191,-6.317,1,0.0347,161.787,4,0.895
Marcos Vidal,El Milagro,3BtZHBXcmM8OY48pOpajKt,42,0.465,0.517,357896,0.397,0.0,5,0.314,-9.506,1,0.0285,124.698,4,0.255
Eddie Santiago,Todo Empezo,2vNtDhxxooQXb8YxPjUMCO,38,0.558,0.624,295320,0.813,0.000606,7,0.17,-7.418,1,0.036,171.941,4,0.887
Ana Cirré,Casi Perfecto,3D7oEQW1sblgMN8vxR6x06,45,0.821,0.603,263787,0.261,0.0,2,0.0796,-14.058,1,0.0398,73.135,4,0.191
Eric Benét,If You Want Me to Stay,2gM3JL6l1INKPh0vf0c8I7,34,0.485,0.876,231507,0.476,1.14e-06,8,0.0519,-6.489,1,0.0506,97.528,4,0.582
Eros Ramazzotti,La Aurora,7lJ7Sv7lWJQ5KmhZa5nITJ,44,0.121,0.636,335533,0.501,0.0,11,0.114,-7.264,1,0.0334,131.919,4,0.328
La Sonora Altepexana,Gracias Amor,6Ik12gSLUaqzohEg6ixG2v,41,0.48,0.463,286987,0.321,0.0347,0,0.156,-9.887,1,0.0315,105.54,4,0.304
Hillsong Worship,Jesus Lover of My Soul - Live,1hsbxu82J3uqLyvd5qxhdC,40,0.31,0.476,215733,0.396,0.0,0,0.658,-10.916,1,0.026,72.157,4,0.199
Playero,Playero Live - Radio Version,36gzlZIvSpjkW5cctxIwQM,37,0.0443,0.757,279243,0.633,0.0,0,0.323,-11.657,1,0.0687,107.446,4,0.704
Kenny G,Innocence,5zW8p9nOndsKZnhes6PJtM,38,0.907,0.27,238427,0.0757,0.745,7,0.0855,-21.506,1,0.0375,149.371,4,0.124
Juan Carlos Alvarado,No Basta,2jP3Vq1WzlOTwCejhokGuN,40,0.278,0.504,230093,0.541,1.05e-06,11,0.709,-11.408,0,0.0348,107.691,4,0.226
